#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
514	0.883	1.139
515	0.870	1.140
516	0.868	1.139
517	0.869	1.138
518	0.886	1.119
519	0.776	1.094
520	0.793	1.102
521	0.810	1.116
522	0.824	1.130
523	0.840	1.145
524	0.854	1.160
525	0.838	1.177
526	0.905	1.197
527	0.966	1.207
528	1.014	1.207
529	1.047	1.206
530	1.059	1.199
531	1.057	1.184
532	1.051	1.169
533	1.045	1.160
534	1.052	1.151
535	1.065	1.142
536	0.988	1.134
537	0.984	1.152
538	1.017	1.174
539	1.042	1.177
540	1.060	1.167
541	1.084	1.163
542	1.117	1.168
543	1.129	1.179
544	1.102	1.195
545	1.113	1.206
546	1.122	1.203
547	1.135	1.197
548	1.138	1.195
549	1.109	1.200
550	1.105	1.209
551	1.096	1.227
552	1.084	1.227
553	1.072	1.218
554	1.062	1.206
555	1.063	1.195
556	1.046	1.182
557	0.953	1.167
558	0.936	1.155
559	0.975	1.129
560	1.006	1.133
561	1.031	1.138
562	1.075	1.150
563	1.110	1.162
564	1.131	1.175
565	1.129	1.186
566	1.109	1.187
567	1.075	1.186
568	1.040	1.183
569	1.007	1.176
570	0.977	1.172
571	0.955	1.169
572	0.845	1.160
573	0.807	1.231
574	0.821	1.225
575	0.833	1.220
576	0.858	1.209
577	0.874	1.200
578	0.883	1.173
579	0.884	1.163
580	0.884	1.158
581	0.879	1.145
582	0.869	1.126
583	0.766	1.076
584	0.764	1.054
585	0.661	1.027
586	0.809	1.100
587	0.846	1.099
588	0.869	1.100
589	0.885	1.101
590	0.890	1.100
591	0.902	1.105
592	0.914	1.105
593	0.920	1.104
594	0.933	1.110
595	0.947	1.117
596	0.961	1.123
597	0.978	1.131
598	0.955	1.136
599	0.875	1.138
600	0.922	1.142
601	0.971	1.144
602	1.019	1.140
603	1.059	1.131
604	1.094	1.124
605	1.116	1.104
606	1.127	1.086
607	1.186	1.095
608	1.219	1.086
609	1.241	1.078
610	1.260	1.078
611	1.197	1.083
612	1.187	1.089
613	1.172	1.095
614	1.152	1.105
615	1.125	1.118
616	1.100	1.124
617	1.086	1.139
618	0.961	1.152
619	0.985	1.158
620	0.998	1.160
621	1.003	1.170
622	1.005	1.182
623	1.008	1.185
624	1.021	1.182
625	1.028	1.175
626	1.032	1.162
627	1.025	1.144
628	1.016	1.129
629	1.004	1.119
