#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
720	3.423	0.692
721	3.399	0.692
722	3.391	0.696
723	3.331	0.700
724	3.268	0.706
725	3.216	0.714
726	3.179	0.722
727	3.161	0.724
728	3.145	0.720
729	3.127	0.715
730	3.109	0.710
731	3.101	0.704
732	3.101	0.697
733	3.122	0.692
734	3.128	0.689
735	3.067	0.687
736	3.058	0.686
737	3.049	0.687
738	3.049	0.693
739	3.012	0.698
740	2.998	0.701
741	2.976	0.705
742	2.980	0.705
743	2.972	0.704
744	2.969	0.700
745	2.974	0.700
746	2.979	0.698
747	2.985	0.684
748	2.984	0.680
749	2.989	0.679
750	2.991	0.681
751	3.011	0.677
752	2.696	0.660
753	2.739	0.659
754	2.792	0.665
755	2.827	0.670
756	2.848	0.676
757	2.864	0.684
758	2.868	0.691
759	2.881	0.697
760	2.891	0.704
761	2.887	0.711
762	2.894	0.719
763	2.909	0.727
764	2.924	0.730
765	2.963	0.733
766	3.009	0.731
767	3.067	0.724
768	3.116	0.724
769	3.189	0.725
770	3.246	0.727
771	3.311	0.727
772	3.351	0.730
773	3.373	0.734
774	3.358	0.742
775	3.340	0.756
776	3.347	0.774
777	3.359	0.789
778	3.385	0.798
779	3.416	0.799
780	3.461	0.793
781	3.480	0.783
782	3.494	0.770
783	3.496	0.759
784	3.496	0.745
785	3.504	0.730
786	3.490	0.717
787	3.492	0.706
788	3.459	0.701
789	3.430	0.703
790	3.402	0.708
791	3.366	0.716
792	3.349	0.723
793	3.336	0.730
794	3.246	0.736
795	3.187	0.743
796	3.135	0.747
797	3.103	0.749
798	3.068	0.746
799	3.058	0.745
800	3.051	0.744
801	3.069	0.743
802	3.092	0.747
803	3.120	0.751
804	3.147	0.750
805	3.155	0.748
806	3.162	0.739
807	3.167	0.728
808	3.191	0.715
809	3.241	0.703
810	3.215	0.695
811	3.214	0.694
812	3.223	0.699
813	3.246	0.706
814	3.282	0.709
815	3.226	0.712
816	3.212	0.713
817	3.188	0.714
818	3.129	0.717
819	3.101	0.722
820	3.061	0.724
821	3.061	0.726
822	3.081	0.725
823	3.100	0.720
824	3.105	0.715
825	3.127	0.711
826	3.144	0.709
827	3.172	0.708
828	3.196	0.710
829	3.210	0.717
830	3.206	0.722
831	3.178	0.727
832	3.155	0.731
833	3.169	0.739
834	3.186	0.747
835	3.223	0.754
836	3.259	0.755
837	3.312	0.753
838	3.356	0.746
839	3.386	0.732
840	3.413	0.722
841	3.456	0.715
842	3.490	0.710
843	3.511	0.704
844	3.139	0.696
845	3.149	0.695
846	3.147	0.692
847	3.142	0.687
848	3.153	0.680
849	3.169	0.672
850	3.187	0.666
851	3.200	0.660
852	3.221	0.656
853	3.225	0.658
854	3.239	0.659
855	3.257	0.663
856	3.269	0.672
857	3.303	0.682
858	3.326	0.692
859	3.344	0.704
860	3.338	0.718
861	3.332	0.735
862	3.318	0.754
863	3.297	0.768
864	3.241	0.777
865	3.200	0.781
866	3.132	0.779
867	3.073	0.774
868	3.018	0.767
869	2.984	0.752
870	2.846	0.742
871	2.797	0.734
872	2.764	0.730
873	2.745	0.727
874	2.735	0.725
875	2.715	0.730
876	2.691	0.739
877	2.655	0.748
878	2.625	0.750
879	2.607	0.754
880	2.582	0.756
881	2.560	0.755
882	2.516	0.754
883	2.480	0.753
884	2.441	0.749
885	2.405	0.748
886	2.377	0.748
887	2.346	0.753
888	2.315	0.761
889	2.281	0.765
890	2.236	0.772
891	2.200	0.778
892	2.159	0.783
893	2.130	0.784
894	2.106	0.778
895	2.088	0.772
896	2.070	0.761
897	2.053	0.751
898	2.032	0.739
